ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code,description
e0f96d67-48b8-422f-8dfb-3802e19da937,Attribute,12744e03-9a6e-4644-b31b-13584be7faa3,Independent Power and Renewable Electricity Producers,,,,,,,,3,551050,
b150bada-263c-4876-a414-2114800f7137,Attribute,12744e03-9a6e-4644-b31b-13584be7faa3,Renewable Electricity,,,,,,,,4,55105020,"Companies that engage in the generation and distribution of electricity using renewable sources, including, but not limited to, companies that produce electricity using biomass, geothermal energy, solar energy, hydropower, and wind power. Excludes companies manufacturing capital equipment used to generate electricity using renewable sources, such as manufacturers of solar power systems, installers of photovoltaic cells,  and companies involved in the provision of technology, components, and services mainly to this market."
f3b8b0b3-1483-465b-8854-953f00a81a42,Object,a6fc45a0-167a-4a08-a37f-8ddf1befc5d4,Real Estate,,,,,,,,1,60,
e07c7193-a667-4b94-a559-95e6b6baf09a,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Equity Real Estate Investment Trusts (REITs),,,,,,,,2,6010,
409c6e25-2e35-46d0-a7c7-8dfc4376fd1f,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Diversified REITs,,,,,,,,3,601010,
e17a1e31-9320-4f00-b422-752c8d9314c5,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Diversified REITs,,,,,,,,4,60101010,A company or Trust with significantly diversified operations across two or more property types.
2f4448d8-6c38-4bac-bb83-f7d5ef01caff,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Industrial REITs,,,,,,,,3,601025,
87a0a65c-4541-4289-9681-25d286ba5e1b,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Industrial REITs,,,,,,,,4,60102510,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of industrial properties. Includes companies operating industrial warehouses and distribution properties."
c70b63c6-0099-49c9-a98b-8398911956e2,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Hotel & Resort REITs,,,,,,,,3,601030,
91e1c89c-aeab-4289-a4b8-83b4b4ce3b71,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Hotel & Resort REITs,,,,,,,,4,60103010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of hotel and resort properties."
7a47c11a-c633-4908-bf67-a762221b2c00,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Office REITs,,,,,,,,3,601040,
c277fd04-e639-4f5a-a6e6-30965e036165,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Office REITs,,,,,,,,4,60104010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of office properties."
b96a83ea-fa29-4d7a-8309-ff05ae17e48b,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Health Care REITs,,,,,,,,3,601050,
da7647fb-3413-4250-8572-c39e9ab02542,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Health Care REITs,,,,,,,,4,60105010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of properties serving the health care industry, including hospitals, nursing homes, and assisted living properties."
7d486551-19cb-4631-9b02-76a0df419d68,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Residential REITs,,,,,,,,3,601060,
aded766d-93d0-4d6a-82b0-289f88e5df2b,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Multi-Family Residential REITs,,,,,,,,4,60106010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of apartments and other multi-family housing including student housing."
aea52ac9-d063-431e-b044-843107a38fe7,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Single-Family Residential REITs,,,,,,,,4,60106020,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of single-family residential housing including manufactured homes"
df48952e-03e8-43c8-bd22-bf61a8feac03,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Retail REITs,,,,,,,,3,601070,
fd3734df-e769-4840-8ead-dd75849b5c1e,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Retail REITs,,,,,,,,4,60107010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
7ab7ccbb-c1f2-49bf-8576-0b2d43ab63f5,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Specialized REITs,,,,,,,,3,601080,
1f076bae-944b-45b2-ab6d-597e1a3dac5f,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Other Specialized REITs,,,,,,,,4,60108010,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and
operation of properties not classified elsewhere. This Sub-Industry includes REITs that manage and
own properties such as natural gas and crude oil pipelines, gas stations, fiber optic cables, prisons,
automobile parking, and automobile dealerships."
33a2d8a7-4116-4c5b-add3-488afc3a6581,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Self Storage REITs,,,,,,,,4,60108020,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of self storage properties"
853eccec-539b-4ecf-bf06-cc5061c8bb30,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Telecom Tower REITs,,,,,,,,4,60108030,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and
operation of telecom towers and related structures that support wireless telecommunications."
64346c0b-4140-406e-ba66-a0d6e9d10798,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Timber REITs,,,,,,,,4,60108040,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and
operation of timberland and timber-related properties."
1c4028f3-0073-4705-a708-93d17cfce60f,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Data Center REITs,,,,,,,,4,60108050,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and
operation of data center properties."
5395bca6-06ae-4bf5-b847-fadbe53b6543,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Real Estate Management & Development,,,,,,,,2,6020,
fda27559-ff45-46fe-a783-f6a5802bddbb,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Real Estate Management & Development,,,,,,,,3,602010,
63b37631-2835-41be-927b-3fa9c380021d,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Diversified Real Estate Activities,,,,,,,,4,60201010,"Companies engaged in a diverse spectrum of real estate activities including real estate development & sales, real estate management, or real estate services, but with no dominant business line."
87449300-1729-4d61-9c2a-578d06acfa85,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Real Estate Operating Companies,,,,,,,,4,60201020,Companies engaged in operating real estate properties for the purpose of leasing & management.
eef69f8f-6f5e-40b4-b4f9-eea88fef9d4f,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Real Estate Development,,,,,,,,4,60201030,Companies that develop real estate and sell the properties after development. Excludes companies classified in the Homebuilding Sub-Industry.
7b352aed-50e8-49b6-9ac4-4de7d358a0f9,Attribute,f3b8b0b3-1483-465b-8854-953f00a81a42,Real Estate Services,,,,,,,,4,60201040,"Real estate service providers such as real estate agents, brokers & real estate appraisers."
101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Layer,,GICS (Sep. 2018),,,,,,,,0,,"This structure is effective after close of business (US, EST) Friday, September 28, 2018 in GICS Direct and after the close Friday, September 21, 2018 in S&P DJI Indices"
e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Energy,,,,,,,,1,10,
b2139cd8-1191-4457-9038-2aaffc5568e9,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Energy,,,,,,,,2,1010,
2b3ba39c-2350-41ad-b769-92fdd4099d17,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Energy Equipment & Services,,,,,,,,3,101010,
a0eeb174-7633-452e-bc6f-2246dc1d22a6,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Oil & Gas Drilling,,,,,,,,4,10101010,Drilling contractors or owners of drilling rigs that contract their services for drilling wells
dd3ead19-55ba-4b3e-beab-3ee4af9baae1,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Oil & Gas Equipment & Services,,,,,,,,4,10101020,"Manufacturers of equipment, including drilling rigs and equipment, and providers of supplies and services to companies involved in the drilling, evaluation and completion of oil and gas wells."
1503c500-8597-4ccd-bb86-bee579d94b1f,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,"Oil, Gas & Consumable Fuels",,,,,,,,3,101020,
65cd088a-e88f-43c7-bfd5-e2f42342f0da,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Integrated Oil & Gas,,,,,,,,4,10102010,"Integrated oil companies engaged in the exploration & production of oil and gas, as well as at least one other significant activity in either refining, marketing and transportation, or chemicals."
165371a1-2bb9-4a9d-ae8d-85750c4d5fb3,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Oil & Gas Exploration & Production,,,,,,,,4,10102020,Companies engaged in the exploration and production of oil and gas not classified elsewhere.
b6b2a942-8e0f-449c-9f0f-53ad200580a6,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Oil & Gas Refining & Marketing,,,,,,,,4,10102030,"Companies engaged in the refining and marketing of oil, gas and/or refined products not classified in the Integrated Oil & Gas or Independent Power Producers & Energy Traders Sub-Industries."
4f6363d4-eba8-47be-87f2-622c407edeae,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Oil & Gas Storage & Transportation,,,,,,,,4,10102040,"Companies engaged in the storage and/or transportation of oil, gas and/or refined products. Includes diversified midstream natural gas companies, oil and refined product pipelines, coal slurry pipelines and oil & gas shipping companies."
4312879e-14a9-4333-a820-9f1a6f746d79,Attribute,e4853a38-eaa7-4b52-94c1-a9dbbc704b74,Coal & Consumable Fuels,,,,,,,,4,10102050,"Companies primarily involved in the production and mining of coal, related products and other consumable fuels related to the generation of energy.  Excludes companies primarily producing gases classified in the Industrial Gases sub-industry and companies primarily mining for metallurgical (coking) coal used for steel production."
f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Materials,,,,,,,,1,15,
afc879bd-6bcf-4ff7-be02-5f63d44e8558,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Materials,,,,,,,,2,1510,
8c60b8a4-63a5-4629-8e19-0a208ff0613b,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Chemicals,,,,,,,,3,151010,
56b52a55-afbe-467d-8a53-277a19dbcd82,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Commodity Chemicals,,,,,,,,4,15101010,"Companies that primarily produce industrial chemicals and basic chemicals. Including but not limited to plastics, synthetic fibers, films, commodity-based paints & pigments, explosives and petrochemicals. Excludes chemical companies classified in the Diversified Chemicals, Fertilizers & Agricultural Chemicals, Industrial Gases, or Specialty Chemicals Sub-Industries."
876b3ea7-b1a1-48f7-93de-e0150ddfcf8e,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Diversified Chemicals,,,,,,,,4,15101020,"Manufacturers of a diversified range of chemical products not classified in the Industrial Gases, Commodity Chemicals, Specialty Chemicals or Fertilizers & Agricultural Chemicals Sub-Industries."
e0b9d90a-dc4f-4679-b877-709cff1fe522,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Fertilizers & Agricultural Chemicals,,,,,,,,4,15101030,"Producers of fertilizers, pesticides, potash or other agriculture-related chemicals not classified elsewhere."
12382f33-7399-43cf-864a-f9856c01250e,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Industrial Gases,,,,,,,,4,15101040,Manufacturers of industrial gases.
b975b51f-2ed3-4a6a-af77-fd5e6c3303f0,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Specialty Chemicals,,,,,,,,4,15101050,"Companies that primarily produce high value-added chemicals used in the manufacture of a wide variety of products, including but not limited to fine chemicals, additives, advanced polymers, adhesives, sealants and specialty paints, pigments and coatings."
78305131-bcac-47b7-ae3d-181a47bc0003,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Construction Materials,,,,,,,,3,151020,
7c67ee15-1183-4612-af38-ffbb3f8a89ed,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Construction Materials,,,,,,,,4,15102010,"Manufacturers of construction materials including sand, clay, gypsum, lime, aggregates, cement, concrete and bricks. Other finished or semi-finished building materials are classified  in the Building Products Sub-Industry."
9e644031-3391-4a37-b61c-d87ec0c07c2d,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Containers & Packaging,,,,,,,,3,151030,
114036e7-7af8-4968-9dd1-7e1201299ffd,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Metal & Glass Containers,,,,,,,,4,15103010,"Manufacturers of metal, glass or plastic containers. Includes corks and caps."
6cabd6d6-4860-453b-a7c0-751840c0539a,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Paper Packaging,,,,,,,,4,15103020,Manufacturers of paper and cardboard containers and packaging.
952cfd7e-aad5-4600-8fdb-d47ae6957918,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Metals & Mining,,,,,,,,3,151040,
a08a850f-a4f6-4b7a-88a1-cdb96407d79b,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Aluminum,,,,,,,,4,15104010,"Producers of aluminum and related products, including companies that mine or process bauxite and companies that recycle aluminum to produce finished or semi-finished products. Excludes companies that primarily produce aluminum building materials classified in the Building Products Sub-Industry."
c8efb462-c69b-4eda-ab25-9d635a609914,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Diversified Metals & Mining,,,,,,,,4,15104020,"Companies engaged in the diversified production or extraction of metals and minerals not classified elsewhere. Including, but not limited to, nonferrous metal mining (except bauxite), salt and borate mining, phosphate rock mining, and diversified mining operations. Excludes iron ore mining, classified in the Steel Sub-Industry, bauxite mining, classified in the Aluminum Sub-Industry, and coal mining, classified in either the Steel or Coal & Consumable Fuels Sub-Industries."
b2cc6b1c-0536-4300-828d-4af8e979c76e,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Copper,,,,,,,,4,15104025,Companies involved primarily in copper ore mining.
ae7026e8-df1a-4ecd-bf93-05c68bdbcaf7,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Gold,,,,,,,,4,15104030,"Producers of gold and related products, including companies that mine or process gold and the South African finance houses which primarily invest in, but do not operate, gold mines."
4a9331fa-48de-4f9f-8566-963aa16fd90c,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Precious Metals & Minerals,,,,,,,,4,15104040,Companies mining precious metals and minerals not classified in the Gold Sub-Industry. Includes companies primarily mining platinum.
6544e685-5d02-4555-be72-991a546d8095,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Silver,,,,,,,,4,15104045,Companies primarily mining silver. Excludes companies classified in the Gold or Precious Metals & Minerals Sub-Industries.
a129101c-c9e3-441e-ada3-cdcae747ebc0,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Steel,,,,,,,,4,15104050,"Producers of iron and steel and related products, including metallurgical (coking) coal mining used for steel production."
b0b70cf6-3c33-401c-bbe6-c41512954dec,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Paper & Forest Products,,,,,,,,3,151050,
36e5bbd8-2f38-4399-af42-214e1284a976,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Forest Products,,,,,,,,4,15105010,Manufacturers of timber and related wood products. Includes lumber for the building industry.
04b2d20e-c96e-46a5-9654-dd0e6bf55364,Attribute,f28dafa4-517a-4ee5-ae95-a2ec2fa8e40c,Paper Products,,,,,,,,4,15105020,Manufacturers of all grades of paper. Excludes companies specializing in paper packaging classified in the Paper Packaging Sub-Industry.
0ecc6afc-6908-4f9c-9638-4980714907db,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Industrials,,,,,,,,1,20,
e442b52c-dee8-4e1b-bee1-a60753c748bc,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Capital Goods,,,,,,,,2,2010,
acd994e4-99ee-4711-914d-11afda6c9d25,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Aerospace & Defense,,,,,,,,3,201010,
b3e98030-c636-424c-8064-04032d9fa094,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Aerospace & Defense,,,,,,,,4,20101010,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
90540250-fb10-4b7f-8599-5da286602c49,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Building Products,,,,,,,,3,201020,
789de704-84ac-472e-bf17-d35cabbe384b,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Building Products,,,,,,,,4,20102010,
2593db40-7ee7-4951-b452-f5acacaf14b5,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Construction & Engineering,,,,,,,,3,201030,
3de560a0-d847-4567-b0c4-2cdc7236691c,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Construction & Engineering,,,,,,,,4,20103010,Companies engaged in primarily non-residential construction. Includes civil engineering companies and large-scale contractors. Excludes companies classified in the Homebuilding Sub-Industry.
1ae193fe-aca0-45fb-9224-da048b8de311,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Electrical Equipment,,,,,,,,3,201040,
3dc18ce5-9169-4a8f-a2e8-8325a2645037,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Electrical Components & Equipment,,,,,,,,4,20104010,"Companies that produce electric cables and wires, electrical components or equipment not classified in the Heavy Electrical Equipment Sub-Industry."
83853e5c-2b36-4de4-8269-dbd935ef7fba,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Heavy Electrical Equipment,,,,,,,,4,20104020,"Manufacturers of power-generating equipment and other heavy electrical equipment, including power turbines, heavy electrical machinery intended for fixed-use and large electrical systems. Excludes cables and wires, classified in the Electrical Components & Equipment Sub-Industry."
bcbee4c7-2801-4c1f-a4d5-424470620570,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Industrial Conglomerates,,,,,,,,3,201050,
ec2bb979-bbda-4fa1-af32-77ba2d8f0add,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Industrial Conglomerates,,,,,,,,4,20105010,"Diversified industrial companies with business activities in three or more sectors, none of which contributes a majority of revenues. Stakes held are predominantly of a controlling nature and stake holders maintain an operational interest in the running of the subsidiaries."
1f33f2fe-610e-4b9a-ac31-1e1638949805,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Machinery,,,,,,,,3,201060,
29c9da30-c4cf-4ce2-9bea-c57468ff000d,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Construction Machinery & Heavy Trucks,,,,,,,,4,20106010,"Manufacturers of heavy duty trucks, rolling machinery, earth-moving and construction equipment, and manufacturers of related parts. Includes non-military shipbuilding."
9480599d-912b-4b0a-860f-5bf1c2fd940f,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Agricultural & Farm Machinery,,,,,,,,4,20106015,"Companies manufacturing agricultural machinery, farm machinery, and their related parts. Includes machinery used for the production of crops and agricultural livestock, agricultural tractors, planting and fertilizing machinery, fertilizer and chemical application equipment, and grain dryers and blowers."
ea524572-12f8-4f30-be4d-f532beb5f0b6,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Industrial Machinery,,,,,,,,4,20106020,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
1a6ac819-4be4-44a0-a621-3ca9ab4da6a5,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Trading Companies & Distributors,,,,,,,,3,201070,
dd8bc1ac-39f7-4d5b-96f0-752530ff1ae2,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Trading Companies & Distributors,,,,,,,,4,20107010,Trading companies and other distributors of industrial equipment and products.
5b3a4498-c3a4-417a-a6d9-990b35f70383,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Commercial  & Professional Services,,,,,,,,2,2020,
a43d886f-111e-4a6d-b22e-19a36c7539e8,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Commercial Services & Supplies,,,,,,,,3,202010,
02142063-8ec0-4aeb-bbd5-080dcfc58e4a,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Commercial Printing,,,,,,,,4,20201010,Companies providing commercial printing services. Includes printers primarily serving the media industry.
7c0a2367-c5db-4d9f-80f4-312784762b6a,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Environmental & Facilities Services,,,,,,,,4,20201050,"Companies providing environmental and facilities maintenance services. Includes waste management, facilities management and pollution control services.  Excludes large-scale water treatment systems classified in the Water Utilities Sub-Industry."
c149386e-8344-4ce2-af3f-d3b869936d4d,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Office Services & Supplies,,,,,,,,4,20201060,Providers of office services and manufacturers of office supplies and equipment not classified elsewhere.
31dc8cb9-73c0-4cbe-b6c5-1492b3db6528,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Diversified Support Services,,,,,,,,4,20201070,"Companies primarily providing labor oriented support services to businesses and governments.  Includes commercial cleaning services, dining & catering services, equipment repair services, industrial maintenance services, industrial auctioneers, storage & warehousing, transaction services, uniform rental services, and other business support services."
d9c9404c-0ba2-437f-945d-3f919a11525c,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Security & Alarm Services,,,,,,,,4,20201080,"Companies providing security and protection services to business and governments. Includes companies providing services such as correctional facilities, security & alarm services, armored transportation & guarding.  Excludes companies providing security software classified under the Systems Software Sub-Industry and home security services classified under the Specialized Consumer Services Sub-Industry. Also excludes companies manufacturing security system equipment classified under the Electronic Equipment & Instruments Sub-Industry."
047fe6b8-8915-4027-acaf-8af62eaaf97d,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Professional Services,,,,,,,,3,202020,
9120c7dc-229a-4a8a-a1a5-c5e9d535e400,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Human Resource & Employment Services,,,,,,,,4,20202010,"Companies providing business support services relating to human capital management. Includes employment agencies, employee training, payroll & benefit support services, retirement support services and temporary agencies."
90616807-df87-4e6c-8199-4c3a059d70fa,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Research & Consulting Services,,,,,,,,4,20202020,"Companies primarily providing research and consulting services to businesses and governments not classified elsewhere.  Includes companies involved in management consulting services, architectural design, business information or scientific research, marketing, and testing & certification services. Excludes companies providing information technology consulting services classified in the IT Consulting & Other Services Sub-Industry."
43c96707-4afc-466f-8eab-597098f62080,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Transportation,,,,,,,,2,2030,
7680d6f9-a227-485e-831f-5235063c851e,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Air Freight & Logistics,,,,,,,,3,203010,
f4dc7f67-162f-4cd4-b9f1-712507137984,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Air Freight & Logistics,,,,,,,,4,20301010,"Companies providing air freight transportation, courier and logistics services, including package and mail delivery and customs agents. Excludes those companies classified in the Airlines, Marine or Trucking Sub-Industries."
c0d155b1-f225-4c85-813a-ea27cb7f8c4a,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Airlines,,,,,,,,3,203020,
7c52d833-5a69-409e-8c3c-afe5821a84ab,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Airlines,,,,,,,,4,20302010,Companies providing primarily passenger air transportation.
a8480a75-8c79-4079-9cf8-be0790d3f7a3,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Marine,,,,,,,,3,203030,
e7d32c77-2f80-4265-a103-5857e5c54c32,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Marine,,,,,,,,4,20303010,"Companies providing goods or passenger maritime transportation. Excludes cruise-ships classified in the Hotels, Resorts & Cruise Lines Sub-Industry."
4b629e40-851a-4bae-80e1-6989dcf5c7eb,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Road & Rail,,,,,,,,3,203040,
3580ea75-c52e-4cb0-a735-bbef4d45b4fb,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Railroads,,,,,,,,4,20304010,Companies providing primarily goods and passenger rail  transportation.
8c2df699-e1f5-4fc0-8d98-3a4eb37f9637,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Trucking,,,,,,,,4,20304020,Companies providing primarily goods and passenger land transportation. Includes vehicle rental and taxi companies.
820d078c-69cd-43e2-8d2b-1d5ead8f6149,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Transportation Infrastructure,,,,,,,,3,203050,
2eaebce9-291f-47e1-8e09-ebad9f38b1bb,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Airport Services,,,,,,,,4,20305010,Operators of airports and companies providing related services.
47a1469f-2780-4d9c-9bf2-34e7d721ef0d,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Highways & Railtracks,,,,,,,,4,20305020,"Owners and operators of roads, tunnels and railtracks."
bbb97295-1045-43b4-9046-8a9ed257510e,Attribute,0ecc6afc-6908-4f9c-9638-4980714907db,Marine Ports & Services,,,,,,,,4,20305030,Owners and operators of marine ports and related services.
2d379dc0-7bff-4e8d-afff-68a098618753,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Consumer Discretionary,,,,,,,,1,25,
2d9f600d-4a17-422f-a955-d3e7e30b01a5,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Automobiles & Components,,,,,,,,2,2510,
90d71478-23d8-49c1-b515-99c4f570ad19,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Auto Components,,,,,,,,3,251010,
f1fbc1f4-54b7-4266-8f89-0d1047ae33a3,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Auto Parts & Equipment,,,,,,,,4,25101010,Manufacturers of parts and accessories for  automobiles and motorcycles. Excludes companies classified in the Tires & Rubber Sub-Industry.
fbda7b23-83c3-4686-b0ca-945c05befa64,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Tires & Rubber,,,,,,,,4,25101020,Manufacturers of tires and rubber.
82ca38c3-1e02-4b92-ac90-63e3bf589598,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Automobiles,,,,,,,,3,251020,
4ec62cdb-4a38-4287-969a-6af566a086de,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Automobile Manufacturers,,,,,,,,4,25102010,Companies that produce mainly passenger automobiles and light trucks. Excludes companies producing mainly motorcycles and three-wheelers classified in the Motorcycle Manufacturers Sub-Industry and heavy duty trucks classified in the Construction Machinery & Heavy Trucks Sub-Industry.
0651eac6-a109-4ee3-a6fc-f244a20e5524,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Motorcycle Manufacturers,,,,,,,,4,25102020,"Companies that produce motorcycles, scooters or three-wheelers. Excludes bicycles classified in the Leisure Products Sub-Industry."
a7887691-d472-49de-9af5-932e805c3d15,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Consumer Durables & Apparel,,,,,,,,2,2520,
1d2668d2-925d-46b4-9bdc-db45302ed261,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Household Durables,,,,,,,,3,252010,
